time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16
6.711185455322265625e+01,5.090745449066162109e+00,5.127505779266357422e+00,4.142815113067626953e+00,2.671831846237182617e+00,1.490653753280639648e+00,4.872921943664550781e+00,1.263487458229064941e+00,2.736703157424926758e+00,9.360741972923278809e-01,5.988070011138916016e+00,5.263891220092773438e+00,4.942670345306396484e+00,8.453118324279785156e+00,5.792936801910400391e+00,7.301454067230224609e+00,4.202770709991455078e+00,4.993069171905517578e+00
6.761268615722656250e+01,5.033885478973388672e+00,5.047731399536132812e+00,7.150888442993164062e+00,2.739272356033325195e+00,1.315269470214843750e+00,4.855576992034912109e+00,1.212700605392456055e+00,2.739936113357543945e+00,9.317843317985534668e-01,6.021542072296142578e+00,5.276812076568603516e+00,4.978900432586669922e+00,8.843239784240722656e+00,5.822731018066406250e+00,7.302162647247314453e+00,4.168735980987548828e+00,4.985102176666259766e+00
6.811352539062500000e+01,5.012416839599609375e+00,5.017625331878662109e+00,6.376127243041992188e+00,2.765598773956298828e+00,1.303320765495300293e+00,4.864531993865966797e+00,1.211361289024353027e+00,2.743910789489746094e+00,9.325482249259948730e-01,6.044914722442626953e+00,5.285381793975830078e+00,4.992312908172607422e+00,8.969285964965820312e+00,5.831209182739257812e+00,7.298945903778076172e+00,4.144212722778320312e+00,4.979586601257324219e+00
6.861435699462890625e+01,5.004637718200683594e+00,5.006618976593017578e+00,5.117989063262939453e+00,2.824247121810913086e+00,1.321786880493164062e+00,4.868527889251708984e+00,1.219120979309082031e+00,2.747881889343261719e+00,9.348393678665161133e-01,6.061981201171875000e+00,5.291289329528808594e+00,4.997138977050781250e+00,9.202884674072265625e+00,5.823371887207031250e+00,7.294723033905029297e+00,4.125797748565673828e+00,4.975630760192871094e+00
6.911518859863281250e+01,5.001699924468994141e+00,5.002429485321044922e+00,5.011373519897460938e+00,2.782173871994018555e+00,1.345761060714721680e+00,4.867121219635009766e+00,1.229429483413696289e+00,2.752900123596191406e+00,9.377351403236389160e-01,6.075034141540527344e+00,5.295536518096923828e+00,4.998957633972167969e+00,9.086203575134277344e+00,5.808170318603515625e+00,7.294045925140380859e+00,4.111337661743164062e+00,4.972650527954101562e+00
6.961602783203125000e+01,5.000627040863037109e+00,5.000894069671630859e+00,5.001545906066894531e+00,2.628163099288940430e+00,1.377458333969116211e+00,4.867854118347167969e+00,1.242116451263427734e+00,2.757464170455932617e+00,9.407225251197814941e-01,6.085479259490966797e+00,5.298745155334472656e+00,4.999620914459228516e+00,8.581728935241699219e+00,5.796913623809814453e+00,7.292852401733398438e+00,4.099510669708251953e+00,4.970307350158691406e+00
7.011685943603515625e+01,5.000230312347412109e+00,5.000327587127685547e+00,5.000359058380126953e+00,2.556602716445922852e+00,1.410633683204650879e+00,4.864469051361083984e+00,1.252382397651672363e+00,2.762004852294921875e+00,9.427161812782287598e-01,6.094154834747314453e+00,5.301272869110107422e+00,4.999866008758544922e+00,8.400989532470703125e+00,5.784074783325195312e+00,7.293286800384521484e+00,4.089504241943359375e+00,4.968389511108398438e+00
7.061769866943359375e+01,5.000155448913574219e+00,5.000222206115722656e+00,5.000256061553955078e+00,1.494266152381896973e+00,5.859699726104736328e+00,4.912227153778076172e+00,2.077233076095581055e+00,7.783864974975585938e+00,9.781087040901184082e-01,5.699963569641113281e+00,5.268810749053955078e+00,4.999912261962890625e+00,8.657308578491210938e+00,5.653399467468261719e+00,5.413497924804687500e+00,4.473277568817138672e+00,4.953177928924560547e+00
7.111853027343750000e+01,5.000062465667724609e+00,5.000088691711425781e+00,5.000102519989013672e+00,1.049782991409301758e+00,5.839904308319091797e+00,4.663998603820800781e+00,1.566891789436340332e+00,4.431166648864746094e+00,1.067521214485168457e+00,5.645603179931640625e+00,5.192206859588623047e+00,4.999969482421875000e+00,8.917889595031738281e+00,5.877148628234863281e+00,6.615880966186523438e+00,4.526406288146972656e+00,5.015316486358642578e+00
7.161936187744140625e+01,5.000027179718017578e+00,5.000037193298339844e+00,5.000043392181396484e+00,9.121403694152832031e-01,6.337438106536865234e+00,4.415256977081298828e+00,1.675191402435302734e+00,3.360129833221435547e+00,1.007759213447570801e+00,5.720504283905029297e+00,5.189051151275634766e+00,4.999992370605468750e+00,9.031606674194335938e+00,6.081172466278076172e+00,7.009171009063720703e+00,4.464280128479003906e+00,5.030657291412353516e+00
7.212020111083984375e+01,5.000013351440429688e+00,5.000017166137695312e+00,5.000019550323486328e+00,8.737856149673461914e-01,6.635492324829101562e+00,4.046360969543457031e+00,1.932378888130187988e+00,3.017367362976074219e+00,9.746519923210144043e-01,5.802687644958496094e+00,5.208701610565185547e+00,5.000000476837158203e+00,9.080441474914550781e+00,6.306168079376220703e+00,7.180644035339355469e+00,4.389224052429199219e+00,5.024772167205810547e+00
7.262103271484375000e+01,5.000008106231689453e+00,5.000009536743164062e+00,5.000010490417480469e+00,8.743088841438293457e-01,6.803836822509765625e+00,3.615300416946411133e+00,2.293416976928710938e+00,2.902327060699462891e+00,9.594237804412841797e-01,5.869420051574707031e+00,5.229659557342529297e+00,5.000003337860107422e+00,9.077361106872558594e+00,6.520584583282470703e+00,7.245912075042724609e+00,4.324977397918701172e+00,5.014203071594238281e+00
7.312187194824218750e+01,5.000006198883056641e+00,5.000007152557373047e+00,5.000007629394531250e+00,8.965255022048950195e-01,6.904743194580078125e+00,3.216630697250366211e+00,2.710891723632812500e+00,2.863803148269653320e+00,9.524644613265991211e-01,5.920823574066162109e+00,5.246876716613769531e+00,5.000004768371582031e+00,9.043760299682617188e+00,6.685281276702880859e+00,7.271442890167236328e+00,4.273570060729980469e+00,5.004299163818359375e+00
7.362270355224609375e+01,5.000005722045898438e+00,5.000005722045898438e+00,5.000005722045898438e+00,9.320588707923889160e-01,6.967541217803955078e+00,2.920097112655639648e+00,3.131073951721191406e+00,2.851319551467895508e+00,9.489464759826660156e-01,5.960523128509521484e+00,5.260158538818359375e+00,5.000005245208740234e+00,8.992979049682617188e+00,6.788383007049560547e+00,7.282879352569580078e+00,4.232662677764892578e+00,4.996147155761718750e+00
7.412354278564453125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,9.746825098991394043e-01,7.004962921142578125e+00,2.745315790176391602e+00,3.515002489089965820e+00,2.847718715667724609e+00,9.469573497772216797e-01,5.991779804229736328e+00,5.270358562469482422e+00,5.000005245208740234e+00,8.932981491088867188e+00,6.836224555969238281e+00,7.289249897003173828e+00,4.199668407440185547e+00,4.989624500274658203e+00
7.462437438964843750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.023159980773925781e+00,7.026404857635498047e+00,2.679112195968627930e+00,3.850450992584228516e+00,2.847151041030883789e+00,9.457172155380249023e-01,6.016948699951171875e+00,5.278316974639892578e+00,5.000005245208740234e+00,8.866922378540039062e+00,6.839523792266845703e+00,7.293648242950439453e+00,4.172572135925292969e+00,4.984371185302734375e+00
7.512520599365234375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.084693074226379395e+00,7.040337085723876953e+00,2.698985338211059570e+00,4.141464710235595703e+00,2.847600460052490234e+00,9.447848796844482422e-01,6.037637710571289062e+00,5.284668445587158203e+00,5.000005245208740234e+00,8.794075965881347656e+00,6.807042121887207031e+00,7.297148704528808594e+00,4.149940013885498047e+00,4.980074882507324219e+00
7.562604522705078125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.175518035888671875e+00,7.053591251373291016e+00,2.781466960906982422e+00,4.394078254699707031e+00,2.848353147506713867e+00,9.438773393630981445e-01,6.054941654205322266e+00,5.289842605590820312e+00,5.000005245208740234e+00,8.707779884338378906e+00,6.746718883514404297e+00,7.300123691558837891e+00,4.130764961242675781e+00,4.976503372192382812e+00
7.612687683105468750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.323238968849182129e+00,7.071293830871582031e+00,2.902613401412963867e+00,4.610175609588623047e+00,2.849143028259277344e+00,9.428853988647460938e-01,6.069613933563232422e+00,5.294134140014648438e+00,5.000005245208740234e+00,8.594079017639160156e+00,6.667399406433105469e+00,7.302684307098388672e+00,4.114335536956787109e+00,4.973487854003906250e+00
7.662771606445312500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.575035214424133301e+00,7.097340583801269531e+00,3.041009902954101562e+00,4.786879539489746094e+00,2.849875926971435547e+00,9.418030381202697754e-01,6.082189083099365234e+00,5.297752857208251953e+00,5.000005245208740234e+00,8.427521705627441406e+00,6.577701091766357422e+00,7.304865360260009766e+00,4.100136756896972656e+00,4.970915317535400391e+00
7.712854766845703125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.005740165710449219e+00,7.135753631591796875e+00,3.185564041137695312e+00,4.919941902160644531e+00,2.850543975830078125e+00,9.406810402870178223e-01,6.093052864074707031e+00,5.300833702087402344e+00,5.000005245208740234e+00,8.157848358154296875e+00,6.482003688812255859e+00,7.306620597839355469e+00,4.087788581848144531e+00,4.968695640563964844e+00
7.762937927246093750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.723499536514282227e+00,7.191021442413330078e+00,3.350672960281372070e+00,5.011765003204345703e+00,2.851165294647216797e+00,9.395300149917602539e-01,6.102492332458496094e+00,5.303484916687011719e+00,5.000005245208740234e+00,7.683787822723388672e+00,6.371438980102539062e+00,7.307922363281250000e+00,4.076997280120849609e+00,4.966770172119140625e+00
7.813021850585937500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,3.837699890136718750e+00,7.266648292541503906e+00,3.595660448074340820e+00,5.090039253234863281e+00,2.851705789566040039e+00,9.381940364837646484e-01,6.110733032226562500e+00,5.305780887603759766e+00,5.000005245208740234e+00,6.803020000457763672e+00,6.211654663085937500e+00,7.308800220489501953e+00,4.067535400390625000e+00,4.965092658996582031e+00
7.863105010986328125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.251066207885742188e+00,7.346621990203857422e+00,4.038489818572998047e+00,5.236414432525634766e+00,2.852046012878417969e+00,9.361903071403503418e-01,6.117944717407226562e+00,5.307771205902099609e+00,5.000005245208740234e+00,5.337866306304931641e+00,5.924847126007080078e+00,7.309357166290283203e+00,4.059223651885986328e+00,4.963624477386474609e+00
7.913188934326171875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.174946784973144531e+00,7.292384624481201172e+00,4.790175437927246094e+00,5.579104423522949219e+00,2.852006435394287109e+00,9.330688118934631348e-01,6.124266624450683594e+00,5.309509277343750000e+00,5.000005245208740234e+00,4.162752628326416016e+00,5.386603355407714844e+00,7.309737682342529297e+00,4.051915168762207031e+00,4.962340831756591797e+00
7.963272094726562500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.750690937042236328e+00,6.613244533538818359e+00,5.747292995452880859e+00,6.157005786895751953e+00,2.851518869400024414e+00,9.294717311859130859e-01,6.129820823669433594e+00,5.311026573181152344e+00,5.000005245208740234e+00,4.416331768035888672e+00,4.528687000274658203e+00,7.309863567352294922e+00,4.045475482940673828e+00,4.961210250854492188e+00
8.013355255126953125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.249920368194580078e+00,5.682538509368896484e+00,6.474505901336669922e+00,6.680493354797363281e+00,2.850883483886718750e+00,9.269305467605590820e-01,6.134715557098388672e+00,5.312360286712646484e+00,5.000005245208740234e+00,4.825339794158935547e+00,3.734060764312744141e+00,7.309372425079345703e+00,4.039786815643310547e+00,4.960214138031005859e+00
8.063439178466796875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.082756519317626953e+00,5.239928722381591797e+00,6.250886917114257812e+00,6.414553165435791016e+00,2.850394487380981445e+00,9.260930418968200684e-01,6.139038562774658203e+00,5.313539028167724609e+00,5.000005245208740234e+00,4.947073936462402344e+00,3.982655286788940430e+00,7.308002948760986328e+00,4.034752845764160156e+00,4.959332942962646484e+00
8.113522338867187500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.028445720672607422e+00,5.082329273223876953e+00,5.576860904693603516e+00,5.681193351745605469e+00,2.849978446960449219e+00,9.263835549354553223e-01,6.142857074737548828e+00,5.314575195312500000e+00,5.000005245208740234e+00,4.982254028320312500e+00,4.596426486968994141e+00,7.305860042572021484e+00,4.030297756195068359e+00,4.958550453186035156e+00
8.163606262207031250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.010116100311279297e+00,5.028415679931640625e+00,5.232699871063232422e+00,5.278305530548095703e+00,2.849455118179321289e+00,9.270021915435791016e-01,6.146230220794677734e+00,5.315491199493408203e+00,5.000005245208740234e+00,4.993736267089843750e+00,4.851631641387939453e+00,7.303135871887207031e+00,4.026355743408203125e+00,4.957862377166748047e+00
8.213689422607421875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.003635883331298828e+00,5.009840011596679688e+00,5.092731952667236328e+00,5.110941410064697266e+00,2.848745107650756836e+00,9.276751875877380371e-01,6.149208545684814453e+00,5.316297531127929688e+00,5.000005245208740234e+00,4.997758865356445312e+00,4.943009376525878906e+00,7.299854755401611328e+00,4.022870540618896484e+00,4.957251071929931641e+00
8.263772583007812500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.001309871673583984e+00,5.003412246704101562e+00,5.036654949188232422e+00,5.043729305267333984e+00,2.847831964492797852e+00,9.283588528633117676e-01,6.151838302612304688e+00,5.317008495330810547e+00,5.000005245208740234e+00,4.999198436737060547e+00,4.977755546569824219e+00,7.296006202697753906e+00,4.019787311553955078e+00,4.956712722778320312e+00
8.313856506347656250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000472545623779297e+00,5.001184940338134766e+00,5.014344215393066406e+00,5.017048358917236328e+00,2.846700191497802734e+00,9.290360808372497559e-01,6.154166221618652344e+00,5.317638874053955078e+00,5.000005245208740234e+00,4.999716758728027344e+00,4.991328716278076172e+00,7.291562557220458984e+00,4.017059326171875000e+00,4.956237792968750000e+00
8.363939666748046875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000172138214111328e+00,5.000413894653320312e+00,5.005556583404541016e+00,5.006577968597412109e+00,2.845327615737915039e+00,9.297033548355102539e-01,6.156222820281982422e+00,5.318192005157470703e+00,5.000005245208740234e+00,4.999902248382568359e+00,4.996645927429199219e+00,7.286472320556640625e+00,4.014647006988525391e+00,4.955816268920898438e+00
8.414023590087890625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000064849853515625e+00,5.000146389007568359e+00,5.002134323120117188e+00,5.002515792846679688e+00,2.843710660934448242e+00,9.303558468818664551e-01,6.158039569854736328e+00,5.318683147430419922e+00,5.000005245208740234e+00,4.999968528747558594e+00,4.998715877532958984e+00,7.280719757080078125e+00,4.012510776519775391e+00,4.955446243286132812e+00
8.464106750488281250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000329017639160156e+00,5.000589370727539062e+00,5.015348434448242188e+00,5.019093990325927734e+00,9.075522422790527344e+00,4.693341851234436035e-01,5.979969024658203125e+00,5.323564052581787109e+00,5.000005245208740234e+00,4.999804973602294922e+00,4.990685462951660156e+00,2.681276559829711914e+00,4.228203296661376953e+00,4.947875976562500000e+00
8.514190673828125000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000083446502685547e+00,5.000139236450195312e+00,5.003507137298583984e+00,5.004188060760498047e+00,5.891814231872558594e+00,1.105116963386535645e+00,5.853642463684082031e+00,5.264965057373046875e+00,5.000005245208740234e+00,4.999957561492919922e+00,4.997877120971679688e+00,6.213789463043212891e+00,4.325269222259521484e+00,4.975937366485595703e+00
8.564273834228515625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000038146972656250e+00,5.000060081481933594e+00,5.001489162445068359e+00,5.001748085021972656e+00,3.810291528701782227e+00,1.033606171607971191e+00,5.875068664550781250e+00,5.242994308471679688e+00,5.000005245208740234e+00,4.999985218048095703e+00,4.999103069305419922e+00,6.822546005249023438e+00,4.309402465820312500e+00,4.998073577880859375e+00
8.614356994628906250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000018119812011719e+00,5.000026702880859375e+00,5.000613689422607422e+00,5.000715732574462891e+00,3.179033041000366211e+00,9.860137701034545898e-01,5.926444530487060547e+00,5.249866008758544922e+00,5.000005245208740234e+00,4.999997138977050781e+00,4.999635219573974609e+00,7.111285209655761719e+00,4.260807991027832031e+00,4.998810291290283203e+00
8.664440917968750000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000010013580322266e+00,5.000013351440429688e+00,5.000247001647949219e+00,5.000287055969238281e+00,2.968376874923706055e+00,9.633999466896057129e-01,5.972222805023193359e+00,5.262366294860839844e+00,5.000005245208740234e+00,5.000002384185791016e+00,4.999857902526855469e+00,7.224563598632812500e+00,4.215353012084960938e+00,4.993061542510986328e+00
8.714524078369140625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000007152557373047e+00,5.000008106231689453e+00,5.000099182128906250e+00,5.000114917755126953e+00,2.897065162658691406e+00,9.545734524726867676e-01,6.008011341094970703e+00,5.273708820343017578e+00,5.000005245208740234e+00,5.000004291534423828e+00,4.999948024749755859e+00,7.266835689544677734e+00,4.178639888763427734e+00,4.986635208129882812e+00
8.764608001708984375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000006198883056641e+00,5.000041007995605469e+00,5.000046730041503906e+00,2.873268365859985352e+00,9.514021277427673340e-01,6.035452365875244141e+00,5.282685279846191406e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.999983310699462891e+00,7.283425807952880859e+00,4.149763584136962891e+00,4.981122970581054688e+00
8.814691162109375000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000007152557373047e+00,5.000007629394531250e+00,7.745606899261474609e-01,9.720832109451293945e-01,3.067648410797119141e+00,1.586266279220581055e+00,6.088921070098876953e+00,5.300911426544189453e+00,5.000005245208740234e+00,5.000004291534423828e+00,8.486707687377929688e+00,7.292992591857910156e+00,4.129720211029052734e+00,4.978829383850097656e+00
8.864774322509765625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005722045898438e+00,5.000005722045898438e+00,3.641996383666992188e+00,9.020304679870605469e-01,2.273091077804565430e+00,4.555521905422210693e-01,6.083076000213623047e+00,5.300273418426513672e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.066629409790039062e+00,7.890755176544189453e+00,4.129033565521240234e+00,4.983826160430908203e+00
8.914858245849609375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.765572547912597656e+00,1.208780288696289062e+00,2.199343681335449219e+00,8.355988264083862305e-01,6.092202186584472656e+00,5.310270309448242188e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.571200370788574219e+00,7.619372844696044922e+00,4.119994640350341797e+00,4.982259750366210938e+00
8.964941406250000000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.184267044067382812e+00,1.268087744712829590e+00,2.318024396896362305e+00,9.364343881607055664e-01,6.085621833801269531e+00,5.311633586883544922e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.430839538574218750e+00,7.556149005889892578e+00,4.127072334289550781e+00,4.980224132537841797e+00
9.015025329589843750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.409892082214355469e+00,1.279777407646179199e+00,2.433675050735473633e+00,9.371762871742248535e-01,6.070519924163818359e+00,5.308334827423095703e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.470137119293212891e+00,7.482428073883056641e+00,4.142726421356201172e+00,4.980413436889648438e+00
9.065108489990234375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.306455135345458984e+00,1.283576488494873047e+00,2.529803037643432617e+00,9.404187202453613281e-01,6.054451942443847656e+00,5.303642272949218750e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.398294448852539062e+00,7.425602436065673828e+00,4.157423496246337891e+00,4.981702327728271484e+00
9.115191650390625000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.304265975952148438e+00,1.285222768783569336e+00,2.602819919586181641e+00,9.431804418563842773e-01,6.041621685028076172e+00,5.298798084259033203e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.246523857116699219e+00,7.384672641754150391e+00,4.167684078216552734e+00,4.982892990112304688e+00
9.165275573730468750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.370934963226318359e+00,1.285696625709533691e+00,4.706553459167480469e+00,1.025112032890319824e+00,5.887280941009521484e+00,5.282922744750976562e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.311344623565673828e+00,6.524859428405761719e+00,4.317276000976562500e+00,4.980773448944091797e+00
9.215358734130859375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.427739143371582031e+00,1.285860061645507812e+00,3.365635871887207031e+00,1.015212059020996094e+00,5.863115310668945312e+00,5.250898361206054688e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.371240615844726562e+00,6.966724872589111328e+00,4.339247703552246094e+00,5.001745223999023438e+00
9.265442657470703125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.439338684082031250e+00,1.285909414291381836e+00,2.969748020172119141e+00,9.748312234878540039e-01,5.890291690826416016e+00,5.248152732849121094e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.382966518402099609e+00,7.168812274932861328e+00,4.311781883239746094e+00,5.006208896636962891e+00
9.315525817871093750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.431186199188232422e+00,1.285927414894104004e+00,2.850455999374389648e+00,9.582709670066833496e-01,5.923398971557617188e+00,5.254709243774414062e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.373492240905761719e+00,7.241922378540039062e+00,4.277307510375976562e+00,5.003054618835449219e+00
9.365608978271484375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.423408985137939453e+00,1.285970091819763184e+00,2.818699121475219727e+00,9.524805545806884766e-01,5.953152179718017578e+00,5.262722492218017578e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.364731788635253906e+00,7.267077445983886719e+00,4.245415210723876953e+00,4.997980117797851562e+00
9.415692901611328125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.422729492187500000e+00,1.286209821701049805e+00,2.814599514007568359e+00,9.506573081016540527e-01,5.978727340698242188e+00,5.270074367523193359e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.363996028900146484e+00,7.276124477386474609e+00,4.217386722564697266e+00,4.992933273315429688e+00
9.465776062011718750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.418152332305908203e+00,1.287428140640258789e+00,2.818812847137451172e+00,9.502728581428527832e-01,6.000795841217041016e+00,5.276432037353515625e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.359102725982666016e+00,7.280378818511962891e+00,4.192802429199218750e+00,4.988390445709228516e+00
9.515859985351562500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.407351493835449219e+00,1.293497085571289062e+00,2.825015306472778320e+00,9.506782293319702148e-01,6.020078659057617188e+00,5.281914234161376953e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.348526954650878906e+00,7.283276557922363281e+00,4.171073436737060547e+00,4.984390258789062500e+00
9.565943145751953125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.390902996063232422e+00,1.319352388381958008e+00,2.831280469894409180e+00,9.521853923797607422e-01,6.037106513977050781e+00,5.286686420440673828e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.339374542236328125e+00,7.285792827606201172e+00,4.151720046997070312e+00,4.980858802795410156e+00
9.616027069091796875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.338760852813720703e+00,1.413716077804565430e+00,2.837176084518432617e+00,9.552900791168212891e-01,6.052248954772949219e+00,5.290890693664550781e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.367685317993164062e+00,7.288184642791748047e+00,4.134398460388183594e+00,4.977724552154541016e+00
9.666110229492187500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.061383724212646484e+00,1.696817755699157715e+00,2.842511892318725586e+00,9.586684703826904297e-01,6.065743446350097656e+00,5.294601917266845703e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.610880374908447266e+00,7.290639877319335938e+00,4.118887424468994141e+00,4.974937915802001953e+00
9.716193389892578125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.453825950622558594e+00,2.364274024963378906e+00,2.847004652023315430e+00,9.616095423698425293e-01,6.077771663665771484e+00,5.297891616821289062e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.025759696960449219e+00,7.293436527252197266e+00,4.105010032653808594e+00,4.972460746765136719e+00
9.766277313232421875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.332771301269531250e+00,3.650525569915771484e+00,2.850985288619995117e+00,9.641232490539550781e-01,6.088494300842285156e+00,5.300814628601074219e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.988555908203125000e+00,7.296337604522705078e+00,4.092605113983154297e+00,4.970258712768554688e+00
9.816360473632812500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.350751876831054688e+00,5.244421482086181641e+00,2.853373765945434570e+00,9.556119441986083984e-01,6.097936153411865234e+00,5.303358078002929688e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.114812850952148438e+00,7.300032615661621094e+00,4.081680774688720703e+00,4.968348503112792969e+00
9.866444396972656250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.450473785400390625e+00,6.397822380065917969e+00,2.853499174118041992e+00,9.429352283477783203e-01,6.106297969818115234e+00,5.305604934692382812e+00,5.000005245208740234e+00,5.000005245208740234e+00,3.948113203048706055e+00,7.304502964019775391e+00,4.072005271911621094e+00,4.966672897338867188e+00
